# Anderstorp Raceway planar centerline, L = 4009.1 m
# from OSM (way["highway"="raceway"](57.23,13.55,57.30,13.65)); (c) OpenStreetMap contributors, ODbL 1.0
# smoothed with a periodic Gaussian, sigma = 6 m; elevation dropped
s_m,x_m,y_m,psi_rad,kappa_1pm
1825.000000,197.004598,273.541706,-5.400906,0.000000
1830.000000,200.181562,277.402652,-5.400906,-0.000000
1835.000000,203.358525,281.263598,-5.400906,0.000000
1840.000000,206.535470,285.124559,-5.400885,0.000012
1845.000000,209.712100,288.985779,-5.400624,0.000127
1850.000000,212.885361,292.849767,-5.398589,0.000793
1855.000000,216.042484,296.726938,-5.390936,0.002446
1860.000000,219.150402,300.643582,-5.373953,0.004184
1865.000000,222.179167,304.621688,-5.350597,0.005151
1870.000000,225.099132,308.680199,-5.319835,0.007434
1875.000000,227.867962,312.842972,-5.272949,0.011554
1880.000000,230.386670,317.160976,-5.206668,0.014462
1885.000000,232.601223,321.642431,-5.134227,0.014031
1890.000000,234.488950,326.271312,-5.068986,0.012261
1895.000000,236.095982,331.005143,-5.007982,0.012553
1900.000000,237.388311,335.834106,-4.939627,0.014808
1905.000000,238.333613,340.742509,-4.860594,0.016721
1910.000000,238.852820,345.713778,-4.774675,0.017514
1915.000000,238.952376,350.711010,-4.686488,0.017686
1920.000000,238.595781,355.696562,-4.599327,0.017115
1925.000000,237.829432,360.635815,-4.515737,0.016338
1930.000000,236.648664,365.492866,-4.435023,0.016012
1935.000000,235.095330,370.243873,-4.356218,0.015350
1940.000000,233.174764,374.859001,-4.283888,0.013565
1945.000000,230.952640,379.336937,-4.218877,0.012761
1950.000000,228.437629,383.657133,-4.151253,0.014486
1955.000000,225.623972,387.788538,-4.074170,0.016195
1960.000000,222.481004,391.675160,-3.991749,0.016759
1965.000000,219.028418,395.289110,-3.904729,0.018288
1970.000000,215.255580,398.566896,-3.809111,0.019608
1975.000000,211.187636,401.470096,-3.714717,0.017664
1980.000000,206.877503,404.001461,-3.634839,0.014533
1985.000000,202.394255,406.212337,-3.564903,0.013783
1990.000000,197.767659,408.105206,-3.494985,0.014179
1995.000000,193.019391,409.667426,-3.423083,0.014646
2000.000000,188.169084,410.876167,-3.348020,0.015323
2005.000000,183.241184,411.713254,-3.272177,0.014806
2010.000000,178.264653,412.184475,-3.200716,0.013963
2015.000000,173.267386,412.303072,-3.129092,0.014899
2020.000000,168.275188,412.050910,-3.051701,0.015879
2025.000000,163.318913,411.403640,-2.972276,0.015874
2030.000000,158.429060,410.367264,-2.891911,0.016402
2035.000000,153.641937,408.930137,-2.808253,0.016956
2040.000000,148.991116,407.099017,-2.723992,0.016652
2045.000000,144.511026,404.882771,-2.642299,0.016019
2050.000000,140.218782,402.321074,-2.564435,0.015046
2055.000000,136.134849,399.438662,-2.491941,0.014074
2060.000000,132.260426,396.279967,-2.421557,0.014300
2065.000000,128.627714,392.846333,-2.348036,0.014974
2070.000000,125.253134,389.158566,-2.275386,0.013624
2075.000000,122.138858,385.247942,-2.217243,0.009487
2080.000000,119.208213,381.197245,-2.180807,0.005197
2085.000000,116.390610,377.066845,-2.160884,0.003100
2090.000000,113.636759,372.893607,-2.148234,0.001937
