# Nurburgring Nordschleife planar centerline, L = 20718.5 m
# from OSM relation 38566 (route=road); (c) OpenStreetMap contributors, ODbL 1.0
# smoothed with a periodic Gaussian, sigma = 6 m; elevation dropped
s_m,x_m,y_m,psi_rad,kappa_1pm
4040.000000,-2307.242310,-2370.438839,-3.752201,0.000000
4045.000000,-2311.338807,-2367.572009,-3.752201,0.000000
4050.000000,-2315.435304,-2364.705179,-3.752201,-0.000000
4055.000000,-2319.531800,-2361.838348,-3.752204,-0.000002
4060.000000,-2323.628249,-2358.971449,-3.752263,-0.000031
4065.000000,-2327.724031,-2356.103600,-3.752870,-0.000257
4070.000000,-2331.815813,-2353.230047,-3.755734,-0.001009
4075.000000,-2335.892015,-2350.334460,-3.763649,-0.002077
4080.000000,-2339.939756,-2347.399246,-3.775040,-0.002318
4085.000000,-2343.952780,-2344.416732,-3.785767,-0.002070
4090.000000,-2347.934651,-2341.392764,-3.797907,-0.003029
4095.000000,-2351.868164,-2338.306238,-3.816530,-0.004178
4100.000000,-2355.740591,-2335.143432,-3.836302,-0.003434
4105.000000,-2359.556719,-2331.912834,-3.850189,-0.002342
4110.000000,-2363.334558,-2328.637531,-3.862340,-0.002699
4115.000000,-2367.066553,-2325.310113,-3.876873,-0.002927
4120.000000,-2370.752255,-2321.931475,-3.889921,-0.002238
4125.000000,-2374.396779,-2318.508442,-3.901477,-0.002640
4130.000000,-2377.996128,-2315.037989,-3.918245,-0.004101
4135.000000,-2381.523904,-2311.494860,-3.939091,-0.003899
4140.000000,-2384.985876,-2307.887349,-3.954951,-0.002412
4145.000000,-2388.399696,-2304.234192,-3.966530,-0.002545
4150.000000,-2391.766876,-2300.538044,-3.982602,-0.003916
4155.000000,-2395.061603,-2296.777213,-4.002253,-0.003602
4160.000000,-2398.292252,-2292.961138,-4.015918,-0.001741
4165.000000,-2401.487017,-2289.114915,-4.021141,-0.000578
4170.000000,-2404.669834,-2285.258796,-4.023536,-0.000482
4175.000000,-2407.842675,-2281.394463,-4.026417,-0.000637
4180.000000,-2411.003997,-2277.520703,-4.029348,-0.000482
4185.000000,-2414.155884,-2273.639259,-4.030969,-0.000187
4190.000000,-2417.304083,-2269.754823,-4.031478,-0.000036
4195.000000,-2420.451370,-2265.869649,-4.031554,-0.000004
4200.000000,-2423.598559,-2261.984394,-4.031561,-0.000000
4205.000000,-2426.745742,-2258.099135,-4.031561,-0.000000
4210.000000,-2429.892924,-2254.213875,-4.031561,-0.000000
4215.000000,-2433.040106,-2250.328615,-4.031561,0.000000
4220.000000,-2436.187289,-2246.443355,-4.031561,0.000000
4225.000000,-2439.334471,-2242.558096,-4.031561,0.000000
4230.000000,-2442.481653,-2238.672836,-4.031561,0.000000
4235.000000,-2445.628836,-2234.787576,-4.031561,0.000000
4240.000000,-2448.776018,-2230.902316,-4.031561,0.000000
4245.000000,-2451.923200,-2227.017056,-4.031561,0.000000
4250.000000,-2455.070383,-2223.131797,-4.031561,0.000000
4255.000000,-2458.217565,-2219.246537,-4.031561,-0.000000
4260.000000,-2461.364747,-2215.361277,-4.031561,-0.000000
4265.000000,-2464.511929,-2211.476017,-4.031561,0.000000
4270.000000,-2467.659112,-2207.590758,-4.031561,-0.000000
4275.000000,-2470.806294,-2203.705498,-4.031561,-0.000000
4280.000000,-2473.953476,-2199.820238,-4.031562,-0.000000
4285.000000,-2477.100648,-2195.934970,-4.031569,-0.000003
4290.000000,-2480.247743,-2192.049639,-4.031617,-0.000019
4295.000000,-2483.394422,-2188.163972,-4.031799,-0.000055
4300.000000,-2486.540076,-2184.277475,-4.032152,-0.000082
4305.000000,-2489.684168,-2180.389713,-4.032525,-0.000062
4310.000000,-2492.827119,-2176.501030,-4.032740,-0.000024
4315.000000,-2495.969553,-2172.611929,-4.032803,-0.000005
4320.000000,-2499.111879,-2168.722740,-4.032814,-0.000000
4325.000000,-2502.254189,-2164.833539,-4.032815,-0.000000
4330.000000,-2505.396499,-2160.944337,-4.032815,0.000000
4335.000000,-2508.538809,-2157.055136,-4.032815,-0.000000
4340.000000,-2511.681118,-2153.165934,-4.032815,-0.000000
4345.000000,-2514.823428,-2149.276732,-4.032815,-0.000000
4350.000000,-2517.965738,-2145.387531,-4.032815,-0.000000
4355.000000,-2521.108047,-2141.498329,-4.032815,-0.000000
4360.000000,-2524.250357,-2137.609127,-4.032815,-0.000000
4365.000000,-2527.392667,-2133.719926,-4.032815,-0.000000
4370.000000,-2530.534976,-2129.830724,-4.032815,-0.000000
4375.000000,-2533.677286,-2125.941522,-4.032815,0.000000
4380.000000,-2536.819596,-2122.052321,-4.032815,0.000000
4385.000000,-2539.961906,-2118.163119,-4.032815,-0.000000
4390.000000,-2543.104215,-2114.273917,-4.032814,0.000000
4395.000000,-2546.246534,-2110.384723,-4.032807,0.000004
4400.000000,-2549.388952,-2106.495608,-4.032735,0.000032
4405.000000,-2552.532145,-2102.607120,-4.032331,0.000141
4410.000000,-2555.678070,-2098.720843,-4.031213,0.000312
4415.000000,-2558.830021,-2094.839452,-4.029473,0.000351
4420.000000,-2561.988319,-2090.963224,-4.028032,0.000204
4425.000000,-2565.150710,-2087.090333,-4.027448,0.000041
4430.000000,-2568.313811,-2083.218021,-4.027747,-0.000212
4435.000000,-2571.471226,-2079.341077,-4.031319,-0.001403
4440.000000,-2574.600093,-2075.441102,-4.044872,-0.004359
4445.000000,-2577.639815,-2071.471492,-4.075338,-0.007490
4450.000000,-2580.536350,-2067.396432,-4.116114,-0.008592
4455.000000,-2583.250006,-2063.197436,-4.160447,-0.009215
4460.000000,-2585.772990,-2058.881306,-4.209005,-0.010257
4465.000000,-2588.064045,-2054.437860,-4.263468,-0.011573
4470.000000,-2590.101708,-2049.872903,-4.324827,-0.012867
4475.000000,-2591.837890,-2045.185006,-4.387855,-0.012051
4480.000000,-2593.297474,-2040.403601,-4.444192,-0.010569
4485.000000,-2594.492528,-2035.549165,-4.496550,-0.010597
4490.000000,-2595.434070,-2030.639371,-4.551320,-0.011249
4495.000000,-2596.097145,-2025.684202,-4.603820,-0.009159
4500.000000,-2596.544151,-2020.704513,-4.636517,-0.003536
4505.000000,-2596.898616,-2015.717098,-4.641077,0.001130
4510.000000,-2597.274922,-2010.731304,-4.631654,0.002187
4515.000000,-2597.702648,-2005.749649,-4.623197,0.001135
4520.000000,-2598.158497,-2000.770475,-4.619853,0.000282
4525.000000,-2598.622821,-1995.792082,-4.619207,0.000038
4530.000000,-2599.088333,-1990.813799,-4.619133,0.000002
4535.000000,-2599.553950,-1985.835526,-4.619130,-0.000000
4540.000000,-2600.019569,-1980.857253,-4.619130,-0.000000
4545.000000,-2600.485188,-1975.878981,-4.619130,0.000000
4550.000000,-2600.950806,-1970.900708,-4.619133,-0.000002
4555.000000,-2601.416302,-1965.922424,-4.619229,-0.000052
4560.000000,-2601.880009,-1960.943973,-4.620276,-0.000480
4565.000000,-2602.328646,-1955.964151,-4.626844,-0.002419
4570.000000,-2602.714906,-1950.979201,-4.647774,-0.006161
4575.000000,-2602.947247,-1945.984964,-4.685853,-0.008527
4580.000000,-2602.975553,-1940.985498,-4.728068,-0.008205
4585.000000,-2602.791410,-1935.989311,-4.770829,-0.009307
4590.000000,-2602.376635,-1931.007255,-4.823796,-0.011858
4595.000000,-2601.667541,-1926.058702,-4.884719,-0.012001
4600.000000,-2600.672225,-1921.159550,-4.939101,-0.009540
4605.000000,-2599.439207,-1916.314393,-4.981456,-0.007757
4610.000000,-2598.018729,-1911.520808,-5.020145,-0.007852
4615.000000,-2596.410250,-1906.786969,-5.058356,-0.007106
4620.000000,-2594.640283,-1902.110971,-5.087597,-0.004411
4625.000000,-2592.765196,-1897.475941,-5.103191,-0.002055
4630.000000,-2590.841420,-1892.860862,-5.110311,-0.000899
4635.000000,-2588.895670,-1888.254992,-5.113200,-0.000318
4640.000000,-2586.942233,-1883.652375,-5.114070,-0.000065
4645.000000,-2584.986920,-1879.050555,-5.114215,-0.000008
4650.000000,-2583.031372,-1874.448834,-5.114229,-0.000000
4655.000000,-2581.075806,-1869.847121,-5.114230,-0.000000
4660.000000,-2579.120240,-1865.245408,-5.114230,-0.000000
4665.000000,-2577.164674,-1860.643695,-5.114230,-0.000000
4670.000000,-2575.209108,-1856.041982,-5.114230,-0.000000
4675.000000,-2573.253542,-1851.440269,-5.114230,-0.000000
4680.000000,-2571.297976,-1846.838556,-5.114230,-0.000000
4685.000000,-2569.342410,-1842.236843,-5.114230,0.000000
4690.000000,-2567.386844,-1837.635131,-5.114230,0.000000
4695.000000,-2565.431281,-1833.033417,-5.114226,0.000003
4700.000000,-2563.475823,-1828.431658,-5.114143,0.000043
4705.000000,-2561.521756,-1823.829308,-5.113330,0.000352
4710.000000,-2559.576992,-1819.223024,-5.109209,0.001446
4715.000000,-2557.667098,-1814.602204,-5.097770,0.003066
4720.000000,-2555.825216,-1809.953902,-5.081011,0.003349
4725.000000,-2554.059202,-1805.276215,-5.067420,0.002034
4730.000000,-2552.341718,-1800.580464,-5.059021,0.001599
4735.000000,-2550.666459,-1795.869499,-5.047282,0.003318
4740.000000,-2549.069065,-1791.131662,-5.025527,0.005226
4745.000000,-2547.593602,-1786.354504,-4.998606,0.005331
4750.000000,-2546.244393,-1781.540162,-4.972465,0.005228
4755.000000,-2545.023863,-1776.691599,-4.945537,0.005487
4760.000000,-2543.934256,-1771.811960,-4.918583,0.005254
4765.000000,-2542.974733,-1766.905051,-4.893064,0.004909
4770.000000,-2542.132706,-1761.976589,-4.871378,0.003552
4775.000000,-2541.377671,-1757.033961,-4.859135,0.001387
4780.000000,-2540.657796,-1752.086057,-4.856130,-0.000053
4785.000000,-2539.938472,-1747.138071,-4.857898,-0.000538
4790.000000,-2539.206927,-1742.191878,-4.860467,-0.000434
4795.000000,-2538.464815,-1737.247259,-4.861941,-0.000167
4800.000000,-2537.718381,-1732.303289,-4.862389,-0.000032
4805.000000,-2536.970941,-1727.359471,-4.862458,-0.000003
4810.000000,-2536.223388,-1722.415671,-4.862464,-0.000000
4815.000000,-2535.475826,-1717.471871,-4.862464,-0.000000
4820.000000,-2534.728265,-1712.528072,-4.862464,-0.000000
4825.000000,-2533.980704,-1707.584273,-4.862465,-0.000001
4830.000000,-2533.233107,-1702.640479,-4.862494,-0.000016
4835.000000,-2532.484898,-1697.696777,-4.862867,-0.000174
4840.000000,-2531.731416,-1692.753878,-4.865288,-0.000926
4845.000000,-2530.953094,-1687.814846,-4.873828,-0.002546
4850.000000,-2530.113494,-1682.885911,-4.889666,-0.003561
4855.000000,-2529.189684,-1677.972058,-4.905342,-0.002437
4860.000000,-2528.208531,-1673.069283,-4.912074,-0.000167
4865.000000,-2527.223775,-1668.167225,-4.906214,0.002549
4870.000000,-2526.300879,-1663.253236,-4.887091,0.004924
4875.000000,-2525.495390,-1658.318709,-4.861607,0.004888
4880.000000,-2524.807855,-1653.366326,-4.840002,0.003851
4885.000000,-2524.219858,-1648.401112,-4.820350,0.004145
4890.000000,-2523.732709,-1643.425013,-4.799756,0.003825
4895.000000,-2523.338077,-1638.440661,-4.785478,0.001773
4900.000000,-2522.987577,-1633.452966,-4.781622,-0.000107
4905.000000,-2522.636924,-1628.465279,-4.784194,-0.000724
4910.000000,-2522.270276,-1623.478742,-4.786864,-0.000229
4915.000000,-2521.898422,-1618.492589,-4.785866,0.000604
4920.000000,-2521.541121,-1613.505378,-4.781260,0.001210
4925.000000,-2521.213814,-1608.516115,-4.774194,0.001567
4930.000000,-2520.924672,-1603.524499,-4.766179,0.001623
4935.000000,-2520.677474,-1598.530633,-4.756800,0.002337
4940.000000,-2520.490997,-1593.534182,-4.740192,0.004422
4945.000000,-2520.413771,-1588.534945,-4.714571,0.005416
4950.000000,-2520.466128,-1583.535371,-4.690685,0.003935
4955.000000,-2520.619025,-1578.537771,-4.674039,0.003049
4960.000000,-2520.850713,-1573.543216,-4.657078,0.003808
4965.000000,-2521.175860,-1568.553890,-4.638032,0.003502
4970.000000,-2521.584810,-1563.570690,-4.624875,0.001668
4975.000000,-2522.036524,-1558.591140,-4.620717,0.000132
4980.000000,-2522.492695,-1553.611993,-4.622174,-0.000630
4985.000000,-2522.934241,-1548.631531,-4.625871,-0.000759
4990.000000,-2523.357823,-1543.649508,-4.628940,-0.000434
4995.000000,-2523.770414,-1538.666561,-4.630260,-0.000126
5000.000000,-2524.179544,-1533.683328,-4.630569,-0.000018
5005.000000,-2524.588053,-1528.700044,-4.630605,-0.000001
5010.000000,-2524.996507,-1523.716755,-4.630607,-0.000000
5015.000000,-2525.404960,-1518.733466,-4.630607,0.000001
5020.000000,-2525.813446,-1513.750180,-4.630579,0.000015
5025.000000,-2526.222490,-1508.766940,-4.630245,0.000155
5030.000000,-2526.636267,-1503.784092,-4.628123,0.000801
5035.000000,-2527.071465,-1498.803080,-4.620923,0.002115
5040.000000,-2527.557978,-1493.826851,-4.608076,0.002824
5045.000000,-2528.111887,-1488.857665,-4.595812,0.001902
5050.000000,-2528.712106,-1483.893832,-4.589666,0.000601
5055.000000,-2529.328420,-1478.931962,-4.588960,-0.000297
5060.000000,-2529.936437,-1473.969073,-4.593488,-0.001642
5065.000000,-2530.502491,-1469.001259,-4.606269,-0.003392
5070.000000,-2530.987651,-1464.024943,-4.624416,-0.003534
5075.000000,-2531.388095,-1459.041049,-4.637837,-0.001682
5080.000000,-2531.747716,-1454.054002,-4.640386,0.000724
5085.000000,-2532.126509,-1449.068401,-4.629416,0.003736
5090.000000,-2532.596983,-1444.090755,-4.604271,0.006006
5095.000000,-2533.210681,-1439.128767,-4.575883,0.004840
5100.000000,-2533.940484,-1434.182392,-4.558997,0.001921
5105.000000,-2534.720776,-1429.243658,-4.554322,0.000203
5110.000000,-2535.508154,-1424.306043,-4.554647,-0.000220
5115.000000,-2536.290952,-1419.367701,-4.555619,-0.000138
5120.000000,-2537.070635,-1414.428866,-4.555711,0.000139
5125.000000,-2537.854728,-1409.490730,-4.553157,0.001022
5130.000000,-2538.665949,-1404.557001,-4.543614,0.002897
5135.000000,-2539.547876,-1399.635483,-4.525161,0.004192
5140.000000,-2540.527864,-1394.732561,-4.506118,0.003130
5145.000000,-2541.583705,-1389.845341,-4.495104,0.001412
5150.000000,-2542.676748,-1384.966287,-4.489012,0.001283
5155.000000,-2543.803580,-1380.094937,-4.479894,0.002406
5160.000000,-2544.987262,-1375.237118,-4.466420,0.002761
5165.000000,-2546.235339,-1370.395425,-4.455108,0.001638
5170.000000,-2547.522836,-1365.564040,-4.450062,0.000454
5175.000000,-2548.822572,-1360.735926,-4.449456,-0.000151
5180.000000,-2550.118926,-1355.906904,-4.451206,-0.000531
5185.000000,-2551.402895,-1351.074575,-4.454266,-0.000632
5190.000000,-2552.672348,-1346.238412,-4.456800,-0.000336
5195.000000,-2553.934082,-1341.400228,-4.457063,0.000296
5200.000000,-2555.204555,-1336.564337,-4.452234,0.001815
5205.000000,-2556.520752,-1331.740743,-4.437148,0.004206
5210.000000,-2557.934906,-1326.945056,-4.413196,0.004970
5215.000000,-2559.463146,-1322.184444,-4.392590,0.003040
5220.000000,-2561.063353,-1317.447453,-4.382766,0.001045
5225.000000,-2562.690901,-1312.719761,-4.379721,0.000323
5230.000000,-2564.326845,-1307.994966,-4.378563,0.000170
5235.000000,-2565.967127,-1303.271676,-4.377635,0.000255
5240.000000,-2567.614668,-1298.550914,-4.374674,0.001086
5245.000000,-2569.289894,-1293.839930,-4.364642,0.003027
5250.000000,-2571.035160,-1289.154521,-4.345476,0.004373
5255.000000,-2572.878166,-1284.506690,-4.325615,0.003247
5260.000000,-2574.794736,-1279.888635,-4.314531,0.001246
5265.000000,-2576.742168,-1275.283477,-4.311220,0.000248
5270.000000,-2578.696443,-1270.681215,-4.310676,0.000025
5275.000000,-2580.651586,-1266.079323,-4.310630,0.000001
5280.000000,-2582.606780,-1261.477452,-4.310629,-0.000000
5285.000000,-2584.561976,-1256.875582,-4.310626,0.000002
5290.000000,-2586.517264,-1252.273751,-4.310556,0.000036
5295.000000,-2588.473666,-1247.672393,-4.309910,0.000278
5300.000000,-2590.437481,-1243.074197,-4.306699,0.001104
5305.000000,-2592.427307,-1238.487214,-4.298226,0.002236
5310.000000,-2594.466325,-1233.921908,-4.286345,0.002302
5315.000000,-2596.555830,-1229.379467,-4.277438,0.001193
5320.000000,-2598.672642,-1224.849668,-4.274069,0.000226
5325.000000,-2600.795391,-1220.322645,-4.274392,-0.000324
5330.000000,-2602.910942,-1215.792256,-4.277073,-0.000722
5335.000000,-2605.010756,-1211.254554,-4.280900,-0.000735
5340.000000,-2607.094547,-1206.709469,-4.283753,-0.000385
5345.000000,-2609.169387,-1202.160289,-4.284882,-0.000096
5350.000000,-2611.241819,-1197.610012,-4.284979,0.000053
5355.000000,-2613.315578,-1193.060339,-4.284202,0.000283
5360.000000,-2615.396002,-1188.513711,-4.281935,0.000619
5365.000000,-2617.490058,-1183.973348,-4.278501,0.000689
5370.000000,-2619.599068,-1179.439910,-4.275728,0.000392
5375.000000,-2621.717069,-1174.910665,-4.274533,0.000114
5380.000000,-2623.837926,-1170.382755,-4.274256,0.000017
5385.000000,-2625.959288,-1165.855082,-4.274223,0.000001
5390.000000,-2628.080695,-1161.327430,-4.274220,0.000000
5395.000000,-2630.202104,-1156.799779,-4.274220,-0.000000
5400.000000,-2632.323512,-1152.272128,-4.274221,-0.000001
5405.000000,-2634.444886,-1147.744460,-4.274252,-0.000017
5410.000000,-2636.565677,-1143.216519,-4.274630,-0.000173
5415.000000,-2638.681679,-1138.686340,-4.277002,-0.000897
5420.000000,-2640.775887,-1134.146062,-4.285074,-0.002393
5425.000000,-2642.816453,-1129.581467,-4.299905,-0.003297
5430.000000,-2644.784989,-1124.985351,-4.314537,-0.002339
5435.000000,-2646.700279,-1120.366745,-4.322361,-0.000872
5440.000000,-2648.593950,-1115.739219,-4.324935,-0.000289
5445.000000,-2650.479737,-1111.108474,-4.326513,-0.000395
5450.000000,-2652.356307,-1106.473987,-4.328984,-0.000565
5455.000000,-2654.220312,-1101.834432,-4.331587,-0.000433
5460.000000,-2656.074519,-1097.190952,-4.333082,-0.000171
5465.000000,-2657.924481,-1092.545778,-4.333542,-0.000035
5470.000000,-2659.773469,-1087.900216,-4.333620,-0.000004
5475.000000,-2661.622331,-1083.254605,-4.333626,-0.000000
5480.000000,-2663.471186,-1078.608990,-4.333627,0.000000
5485.000000,-2665.320040,-1073.963375,-4.333626,0.000000
5490.000000,-2667.168903,-1069.317764,-4.333620,0.000003
5495.000000,-2669.017854,-1064.672187,-4.333574,0.000019
5500.000000,-2670.867293,-1060.026805,-4.333379,0.000063
5505.000000,-2672.718203,-1055.382009,-4.332938,0.000109
5510.000000,-2674.571534,-1050.738178,-4.332399,0.000097
5515.000000,-2676.427054,-1046.095221,-4.332044,0.000045
5520.000000,-2678.283639,-1041.452691,-4.331918,0.000010
5525.000000,-2680.140491,-1036.810267,-4.331909,-0.000006
5530.000000,-2681.997164,-1032.167771,-4.332020,-0.000045
5535.000000,-2683.852678,-1027.524812,-4.332477,-0.000145
5540.000000,-2685.704824,-1022.880509,-4.333462,-0.000238
5545.000000,-2687.551677,-1018.234098,-4.334609,-0.000201
5550.000000,-2689.393972,-1013.585879,-4.335368,-0.000108
5555.000000,-2691.233512,-1008.936568,-4.335943,-0.000153
5560.000000,-2693.069116,-1004.285702,-4.337289,-0.000407
5565.000000,-2694.895286,-999.631125,-4.339958,-0.000623
5570.000000,-2696.707619,-994.971144,-4.342853,-0.000487
5575.000000,-2698.508830,-990.306850,-4.344536,-0.000194
5580.000000,-2700.305283,-985.640722,-4.345061,-0.000039
5585.000000,-2702.100608,-980.974159,-4.345146,-0.000004
5590.000000,-2703.895799,-976.307545,-4.345150,0.000002
5595.000000,-2705.691069,-971.640961,-4.345085,0.000034
5600.000000,-2707.487414,-966.974790,-4.344489,0.000252
5605.000000,-2709.290471,-962.311212,-4.341640,0.000973
5610.000000,-2711.116738,-957.656687,-4.334243,0.001958
5615.000000,-2712.987189,-953.019757,-4.323420,0.002230
5620.000000,-2714.908445,-948.403646,-4.312661,0.002120
5625.000000,-2716.879880,-943.808744,-4.300985,0.002616
5630.000000,-2718.910474,-939.239698,-4.287196,0.002758
5635.000000,-2721.002426,-934.698401,-4.275052,0.002053
5640.000000,-2723.141213,-930.178955,-4.266245,0.001536
5645.000000,-2725.315469,-925.676458,-4.258815,0.001524
5650.000000,-2727.525717,-921.191532,-4.249006,0.002610
5655.000000,-2729.796144,-916.736831,-4.230798,0.004641
5660.000000,-2732.166140,-912.334394,-4.205987,0.004889
5665.000000,-2734.639803,-907.989283,-4.185608,0.003240
5670.000000,-2737.186380,-903.686450,-4.170357,0.003249
5675.000000,-2739.805694,-899.427558,-4.149599,0.005055
5680.000000,-2742.528432,-895.234127,-4.123570,0.004916
5685.000000,-2745.349911,-891.106370,-4.104699,0.002550
5690.000000,-2748.225585,-887.016099,-4.095900,0.001289
5695.000000,-2751.131201,-882.947040,-4.087408,0.002395
5700.000000,-2754.086385,-878.913910,-4.070770,0.004142
5705.000000,-2757.121486,-874.940622,-4.049424,0.004087
5710.000000,-2760.235987,-871.029222,-4.031422,0.003190
5715.000000,-2763.414094,-867.169293,-4.015661,0.003213
5720.000000,-2766.653409,-863.360597,-3.999693,0.003086
5725.000000,-2769.951010,-859.602232,-3.984756,0.003040
5730.000000,-2773.307241,-855.896168,-3.967074,0.004105
5735.000000,-2776.737410,-852.258482,-3.945460,0.004211
5740.000000,-2780.240872,-848.691272,-3.928416,0.002516
5745.000000,-2783.790281,-845.169699,-3.918468,0.001822
5750.000000,-2787.375330,-841.684447,-3.905156,0.003807
5755.000000,-2791.026349,-838.268537,-3.879640,0.006126
5760.000000,-2794.776128,-834.961455,-3.850145,0.005172
5765.000000,-2798.607827,-831.749408,-3.831594,0.002246
5770.000000,-2802.477016,-828.582505,-3.825309,0.000512
5775.000000,-2806.355882,-825.427446,-3.823978,0.000159
5780.000000,-2810.238295,-822.276754,-3.821960,0.000824
5785.000000,-2814.135604,-819.144537,-3.812299,0.003391
5790.000000,-2818.087365,-816.081587,-3.785565,0.007206
5795.000000,-2822.142856,-813.157716,-3.746067,0.007835
5800.000000,-2826.305768,-810.388679,-3.714930,0.004383
5805.000000,-2830.529297,-807.712608,-3.700767,0.001678
5810.000000,-2834.778180,-805.076923,-3.692687,0.001881
5815.000000,-2839.052555,-802.482828,-3.679868,0.003219
5820.000000,-2843.367227,-799.956409,-3.662469,0.003575
5825.000000,-2847.725784,-797.506460,-3.644832,0.003550
5830.000000,-2852.127781,-795.135485,-3.626261,0.003833
5835.000000,-2856.573306,-792.847143,-3.608343,0.003156
5840.000000,-2861.054316,-790.629010,-3.595311,0.002136
5845.000000,-2865.559261,-788.459850,-3.585735,0.001747
5850.000000,-2870.082903,-786.329942,-3.578141,0.001239
5855.000000,-2874.619518,-784.227782,-3.573534,0.000644
5860.000000,-2879.163307,-782.141167,-3.570810,0.000505
5865.000000,-2883.712431,-780.066207,-3.568218,0.000512
5870.000000,-2888.266695,-778.002554,-3.566091,0.000318
5875.000000,-2892.824209,-775.946086,-3.565076,0.000103
5880.000000,-2897.382889,-773.892201,-3.564815,0.000017
5885.000000,-2901.941795,-771.838821,-3.564779,0.000002
5890.000000,-2906.500725,-769.785493,-3.564776,0.000000
5895.000000,-2911.059657,-767.732167,-3.564776,-0.000000
5900.000000,-2915.618588,-765.678842,-3.564776,0.000000
5905.000000,-2920.177519,-763.625517,-3.564776,-0.000000
5910.000000,-2924.736451,-761.572191,-3.564776,0.000000
5915.000000,-2929.295382,-759.518866,-3.564776,-0.000000
5920.000000,-2933.854313,-757.465541,-3.564776,0.000000
5925.000000,-2938.413245,-755.412215,-3.564776,-0.000000
5930.000000,-2942.972176,-753.358890,-3.564776,-0.000000
5935.000000,-2947.531107,-751.305565,-3.564776,-0.000000
5940.000000,-2952.090032,-749.252224,-3.564789,-0.000007
5945.000000,-2956.648855,-747.198659,-3.564935,-0.000067
5950.000000,-2961.206807,-745.143160,-3.565873,-0.000352
5955.000000,-2965.760907,-743.079147,-3.569115,-0.001000
5960.000000,-2970.304259,-740.991611,-3.576570,-0.002057
5965.000000,-2974.825229,-738.856122,-3.591783,-0.004307
5970.000000,-2979.297018,-736.619928,-3.622878,-0.008249
5975.000000,-2983.673618,-734.203493,-3.673594,-0.011802
5980.000000,-2987.900905,-731.535227,-3.736559,-0.013091
5985.000000,-2991.947224,-728.599781,-3.803011,-0.013576
5990.000000,-2995.781400,-725.392582,-3.874030,-0.014913
5995.000000,-2999.368996,-721.911973,-3.952489,-0.016499
6000.000000,-3002.652971,-718.144160,-4.038798,-0.017963
6005.000000,-3005.592718,-714.102144,-4.131085,-0.018883
6010.000000,-3008.132051,-709.797593,-4.225748,-0.018790
6015.000000,-3010.267986,-705.278914,-4.316646,-0.017468
6020.000000,-3011.989432,-700.586497,-4.402320,-0.017063
6025.000000,-3013.314981,-695.767179,-4.488552,-0.017365
6030.000000,-3014.207949,-690.849314,-4.573432,-0.016481
6035.000000,-3014.706366,-685.875675,-4.653381,-0.015619
6040.000000,-3014.799477,-680.877955,-4.731473,-0.015656
6045.000000,-3014.516245,-675.887357,-4.809757,-0.015689
6050.000000,-3013.825360,-670.936790,-4.890295,-0.016653
6055.000000,-3012.740261,-666.057701,-4.976346,-0.017660
6060.000000,-3011.217532,-661.297045,-5.064047,-0.017289
6065.000000,-3009.303192,-656.679875,-5.148642,-0.016581
6070.000000,-3007.000336,-652.243518,-5.231257,-0.016594
6075.000000,-3004.347322,-648.007443,-5.315190,-0.016953
6080.000000,-3001.338435,-644.016151,-5.398522,-0.016183
6085.000000,-2998.025127,-640.273533,-5.475432,-0.014543
6090.000000,-2994.441516,-636.788377,-5.545812,-0.013910
6095.000000,-2990.626944,-633.557885,-5.617700,-0.014997
6100.000000,-2986.578945,-630.625300,-5.693124,-0.014706
6105.000000,-2982.331831,-627.988937,-5.760073,-0.011843
6110.000000,-2977.933700,-625.611887,-5.810983,-0.008590
6115.000000,-2973.438458,-623.423390,-5.846614,-0.005741
6120.000000,-2968.880330,-621.368602,-5.870396,-0.003912
6125.000000,-2964.283296,-619.402224,-5.886025,-0.002295
6130.000000,-2959.663570,-617.489633,-5.893573,-0.000832
6135.000000,-2955.035512,-615.597262,-5.895795,-0.000157
6140.000000,-2950.405555,-613.709540,-5.896132,-0.000016
6145.000000,-2945.775385,-611.822340,-5.896162,-0.000001
6150.000000,-2941.145201,-609.935173,-5.896162,-0.000000
6155.000000,-2936.515017,-608.048007,-5.896162,0.000000
6160.000000,-2931.884833,-606.160841,-5.896162,0.000000
6165.000000,-2927.254649,-604.273674,-5.896162,0.000000
6170.000000,-2922.624465,-602.386508,-5.896162,0.000000
6175.000000,-2917.994281,-600.499341,-5.896162,0.000000
6180.000000,-2913.364103,-598.612162,-5.896154,0.000004
6185.000000,-2908.733965,-596.724882,-5.896104,0.000019
6190.000000,-2904.104027,-594.837114,-5.895923,0.000054
6195.000000,-2899.474589,-592.948118,-5.895581,0.000078
6200.000000,-2894.845862,-591.057379,-5.895228,0.000057
6205.000000,-2890.217663,-589.165351,-5.895032,0.000022
6210.000000,-2885.589688,-587.272774,-5.894975,0.000004
6215.000000,-2880.961762,-585.380078,-5.894965,0.000000
6220.000000,-2876.333841,-583.487368,-5.894964,0.000000
6225.000000,-2871.705924,-581.594651,-5.894959,0.000003
6230.000000,-2867.078046,-579.701835,-5.894894,0.000031
6235.000000,-2862.450524,-577.808150,-5.894462,0.000167
6240.000000,-2857.824742,-575.910223,-5.892881,0.000478
6245.000000,-2853.203410,-574.001488,-5.889837,0.000700
6250.000000,-2848.588550,-572.077160,-5.886647,0.000525
6255.000000,-2843.978599,-570.141096,-5.884838,0.000204
